,cause,effect,start,end,duration
5118,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13748,13750,3
5119,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13751,13753,3
5120,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13754,13754,1
5121,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_2,13755,13755,1
5122,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13756,13756,1
5123,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_2,13757,13757,1
5124,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,13758,13758,1
5125,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_2,13759,13759,1
5126,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,13760,13763,4
5127,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13764,13774,11
5128,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13775,13775,1
5129,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,13776,13778,3
5130,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13779,13782,4
5131,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13783,13790,8
5132,"TEMP_2, PRES_0, DEWP_1, RAIN_1, WSPM_1",PM10_3,13791,13791,1
5133,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13792,13794,3
5134,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_3,13795,13795,1
5135,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13796,13800,5
5136,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,13801,13801,1
5137,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,13802,13802,1
5138,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,13803,13806,4
5139,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,13807,13810,4
5140,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,13811,13816,6
5141,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13817,13817,1
5142,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,13818,13818,1
5143,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,13819,13819,1
5144,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13820,13820,1
5145,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,13821,13822,2
5146,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13823,13823,1
5147,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,13824,13824,1
5148,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13825,13825,1
5149,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,13826,13826,1
5150,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,13827,13827,1
5151,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,13828,13828,1
5152,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,13829,13831,3
5153,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,13832,13834,3
5154,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13835,13837,3
5155,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13838,13838,1
5156,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13839,13839,1
5157,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,13840,13840,1
5158,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,13841,13841,1
5159,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13842,13843,2
5160,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_1,13844,13844,1
5161,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_3,13845,13845,1
5162,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13846,13846,1
5163,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_3,13847,13850,4
5164,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13851,13855,5
5165,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,13856,13857,2
5166,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,13858,13858,1
5167,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,13859,13859,1
5168,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,13860,13867,8
5169,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,13868,13868,1
5170,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,13869,13869,1
5171,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13870,13873,4
5172,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,13874,13875,2
5173,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,13876,13878,3
5174,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,13879,13881,3
5175,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13882,13882,1
5176,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,13883,13890,8
5177,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13891,13891,1
5178,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,13892,13892,1
5179,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,13893,13902,10
5180,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,13903,13903,1
5181,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_3,13904,13904,1
5182,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,13905,13908,4
5183,"TEMP_1, PRES_0, DEWP_0, RAIN_1, WSPM_1",PM10_3,13909,13909,1
5184,"TEMP_1, PRES_0, DEWP_0, RAIN_1, WSPM_1",PM10_2,13910,13910,1
5185,"TEMP_1, PRES_0, DEWP_0, RAIN_1, WSPM_1",PM10_1,13911,13911,1
5186,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13912,13912,1
5187,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13913,13913,1
5188,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,13914,13914,1
5189,"TEMP_2, PRES_0, DEWP_0, RAIN_1, WSPM_1",PM10_2,13915,13917,3
5190,"TEMP_2, PRES_0, DEWP_0, RAIN_1, WSPM_1",PM10_1,13918,13918,1
5191,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13919,13919,1
5192,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_1,13920,13920,1
5193,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13921,13923,3
5194,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_1,13924,13924,1
5195,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13925,13926,2
5196,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,13927,13932,6
5197,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,13933,13937,5
5198,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,13938,13939,2
5199,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13940,13940,1
5200,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,13941,13941,1
5201,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,13942,13942,1
5202,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,13943,13946,4
5203,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,13947,13947,1
5204,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,13948,13948,1
5205,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,13949,13951,3
5206,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13952,13952,1
5207,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_1,13953,13953,1
5208,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13954,13954,1
5209,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,13955,13955,1
5210,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,13956,13957,2
5211,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13958,13961,4
5212,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,13962,13962,1
5213,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,13963,13963,1
5214,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,13964,13968,5
5215,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,13969,13970,2
5216,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,13971,13971,1
5217,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13972,13973,2
5218,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,13974,13978,5
5219,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13979,13981,3
5220,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_1,13982,13982,1
5221,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_2,13983,13989,7
5222,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13990,13990,1
5223,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_1,13991,13991,1
5224,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,13992,13999,8
5225,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14000,14004,5
5226,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14005,14005,1
5227,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14006,14011,6
5228,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_0,14012,14014,3
5229,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14015,14015,1
5230,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_0,14016,14016,1
5231,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14017,14020,4
5232,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_0,14021,14021,1
5233,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14022,14022,1
5234,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14023,14032,10
5235,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14033,14033,1
5236,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14034,14035,2
5237,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14036,14040,5
5238,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14041,14043,3
5239,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_3,14044,14044,1
5240,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14045,14046,2
5241,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14047,14059,13
5242,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_3,14060,14061,2
5243,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14062,14070,9
5244,"TEMP_2, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM10_3,14071,14071,1
5245,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14072,14074,3
5246,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14075,14075,1
5247,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14076,14077,2
5248,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,14078,14080,3
5249,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14081,14082,2
5250,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_3,14083,14086,4
5251,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_3,14087,14089,3
5252,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14090,14091,2
5253,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_3,14092,14093,2
5254,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14094,14094,1
5255,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14095,14104,10
5256,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_3,14105,14108,4
5257,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14109,14110,2
5258,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_3,14111,14111,1
5259,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14112,14113,2
5260,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_3,14114,14114,1
5261,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14115,14115,1
5262,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_3,14116,14117,2
5263,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14118,14132,15
5264,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_0",PM10_3,14133,14135,3
5265,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14136,14152,17
5266,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14153,14154,2
5267,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14155,14183,29
5268,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14184,14191,8
5269,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14192,14195,4
5270,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14196,14196,1
5271,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14197,14201,5
5272,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14202,14202,1
5273,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14203,14205,3
5274,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_3,14206,14206,1
5275,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14207,14209,3
5276,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14210,14212,3
5277,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM10_1,14213,14213,1
5278,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14214,14214,1
5279,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14215,14215,1
5280,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14216,14216,1
5281,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14217,14217,1
5282,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14218,14218,1
5283,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14219,14219,1
5284,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14220,14220,1
5285,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,14221,14222,2
5286,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,14223,14223,1
5287,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_2,14224,14224,1
5288,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,14225,14225,1
5289,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14226,14232,7
5290,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14233,14236,4
5291,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14237,14237,1
5292,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14238,14239,2
5293,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14240,14240,1
5294,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM10_3,14241,14241,1
5295,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14242,14242,1
5296,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM10_3,14243,14243,1
5297,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14244,14244,1
5298,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM10_1,14245,14245,1
5299,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM10_2,14246,14246,1
5300,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM10_1,14247,14247,1
5301,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,14248,14248,1
5302,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_1,14249,14249,1
5303,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14250,14250,1
5304,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14251,14251,1
5305,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14252,14252,1
5306,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14253,14253,1
5307,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14254,14257,4
5308,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14258,14258,1
5309,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14259,14259,1
5310,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14260,14262,3
5311,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14263,14263,1
5312,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14264,14264,1
5313,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14265,14267,3
5314,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM10_2,14268,14268,1
5315,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14269,14270,2
5316,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14271,14271,1
5317,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14272,14277,6
5318,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14278,14279,2
5319,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14280,14281,2
5320,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14282,14282,1
5321,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14283,14283,1
5322,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14284,14284,1
5323,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14285,14287,3
5324,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14288,14289,2
5325,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14290,14300,11
5326,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14301,14309,9
5327,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14310,14310,1
5328,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14311,14315,5
5329,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14316,14325,10
5330,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14326,14326,1
5331,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14327,14329,3
5332,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14330,14330,1
5333,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14331,14345,15
5334,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,14346,14355,10
5335,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14356,14356,1
5336,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14357,14357,1
5337,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14358,14358,1
5338,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,14359,14359,1
5339,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14360,14361,2
5340,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14362,14362,1
5341,"TEMP_2, PRES_1, DEWP_1, RAIN_0, WSPM_1",PM10_3,14363,14371,9
5342,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14372,14374,3
5343,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14375,14375,1
5344,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14376,14390,15
5345,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14391,14392,2
5346,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14393,14393,1
5347,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14394,14394,1
5348,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14395,14400,6
5349,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14401,14401,1
5350,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14402,14404,3
5351,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14405,14410,6
5352,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14411,14417,7
5353,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_2,14418,14418,1
5354,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14419,14426,8
5355,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14427,14441,15
5356,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14442,14447,6
5357,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14448,14448,1
5358,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14449,14451,3
5359,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14452,14452,1
5360,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14453,14455,3
5361,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14456,14464,9
5362,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14465,14465,1
5363,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14466,14469,4
5364,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14470,14470,1
5365,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14471,14471,1
5366,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14472,14473,2
5367,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14474,14474,1
5368,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14475,14475,1
5369,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14476,14476,1
5370,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14477,14478,2
5371,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM10_3,14479,14479,1
5372,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14480,14484,5
5373,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,14485,14491,7
5374,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14492,14493,2
5375,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,14494,14496,3
5376,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_3,14497,14498,2
5377,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_3,14499,14501,3
5378,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14502,14502,1
5379,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14503,14512,10
5380,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14513,14513,1
5381,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14514,14515,2
5382,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14516,14516,1
5383,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14517,14517,1
5384,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_0,14518,14527,10
5385,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM10_1,14528,14528,1
