,cause,effect,start,end,duration
5090,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15373,15373,1
5091,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15374,15395,22
5092,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15396,15396,1
5093,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15397,15397,1
5094,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15398,15400,3
5095,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15401,15402,2
5096,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15403,15410,8
5097,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15411,15419,9
5098,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15420,15420,1
5099,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15421,15421,1
5100,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15422,15423,2
5101,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15424,15424,1
5102,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15425,15425,1
5103,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15426,15427,2
5104,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15428,15429,2
5105,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15430,15431,2
5106,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15432,15432,1
5107,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15433,15436,4
5108,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15437,15439,3
5109,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15440,15442,3
5110,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15443,15443,1
5111,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15444,15444,1
5112,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15445,15445,1
5113,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15446,15447,2
5114,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15448,15448,1
5115,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15449,15449,1
5116,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15450,15450,1
5117,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15451,15466,16
5118,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15467,15474,8
5119,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15475,15482,8
5120,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15483,15484,2
5121,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15485,15489,5
5122,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15490,15496,7
5123,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15497,15499,3
5124,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15500,15500,1
5125,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15501,15501,1
5126,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15502,15502,1
5127,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15503,15504,2
5128,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15505,15505,1
5129,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15506,15506,1
5130,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15507,15507,1
5131,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15508,15508,1
5132,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15509,15513,5
5133,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15514,15514,1
5134,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15515,15515,1
5135,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15516,15516,1
5136,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15517,15517,1
5137,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15518,15528,11
5138,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15529,15537,9
5139,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15538,15539,2
5140,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15540,15540,1
5141,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15541,15546,6
5142,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15547,15550,4
5143,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15551,15551,1
5144,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15552,15567,16
5145,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15568,15568,1
5146,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15569,15584,16
5147,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15585,15585,1
5148,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_2,15586,15586,1
5149,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15587,15587,1
5150,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_1,15588,15588,1
5151,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15589,15592,4
5152,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15593,15594,2
5153,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15595,15596,2
5154,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15597,15597,1
5155,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,15598,15598,1
5156,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15599,15609,11
5157,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15610,15617,8
5158,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15618,15620,3
5159,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_1,15621,15621,1
5160,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15622,15623,2
5161,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15624,15627,4
5162,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15628,15632,5
5163,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15633,15633,1
5164,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15634,15635,2
5165,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15636,15636,1
5166,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15637,15637,1
5167,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15638,15638,1
5168,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15639,15643,5
5169,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15644,15645,2
5170,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15646,15648,3
5171,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15649,15652,4
5172,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15653,15653,1
5173,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15654,15657,4
5174,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15658,15658,1
5175,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15659,15660,2
5176,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15661,15663,3
5177,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15664,15664,1
5178,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15665,15667,3
5179,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15668,15669,2
5180,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15670,15670,1
5181,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15671,15675,5
5182,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15676,15676,1
5183,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15677,15677,1
5184,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15678,15678,1
5185,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15679,15679,1
5186,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15680,15680,1
5187,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15681,15681,1
5188,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15682,15685,4
5189,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15686,15686,1
5190,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15687,15688,2
5191,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15689,15689,1
5192,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15690,15690,1
5193,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15691,15696,6
5194,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15697,15702,6
5195,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15703,15703,1
5196,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15704,15704,1
5197,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15705,15705,1
5198,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15706,15706,1
5199,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15707,15712,6
5200,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15713,15717,5
5201,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15718,15718,1
5202,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15719,15728,10
5203,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15729,15730,2
5204,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15731,15732,2
5205,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15733,15734,2
5206,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15735,15745,11
5207,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15746,15746,1
5208,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15747,15750,4
5209,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15751,15751,1
5210,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15752,15754,3
5211,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15755,15755,1
5212,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15756,15759,4
5213,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15760,15760,1
5214,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15761,15761,1
5215,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15762,15762,1
5216,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15763,15763,1
5217,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15764,15772,9
5218,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15773,15773,1
5219,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15774,15778,5
5220,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15779,15785,7
5221,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15786,15793,8
5222,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15794,15794,1
5223,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15795,15798,4
5224,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15799,15799,1
5225,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15800,15802,3
5226,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15803,15804,2
5227,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15805,15806,2
5228,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15807,15807,1
5229,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15808,15812,5
5230,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15813,15827,15
5231,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15828,15833,6
5232,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,15834,15834,1
5233,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15835,15836,2
5234,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15837,15851,15
5235,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15852,15859,8
5236,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15860,15861,2
5237,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15862,15863,2
5238,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15864,15866,3
5239,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15867,15870,4
5240,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15871,15871,1
5241,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15872,15873,2
5242,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15874,15874,1
5243,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15875,15876,2
5244,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15877,15877,1
5245,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15878,15879,2
5246,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15880,15881,2
5247,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15882,15883,2
5248,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15884,15887,4
5249,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15888,15888,1
5250,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15889,15889,1
5251,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15890,15893,4
5252,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15894,15894,1
5253,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_1,15895,15895,1
5254,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_2,15896,15896,1
5255,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15897,15897,1
5256,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15898,15899,2
5257,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15900,15900,1
5258,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15901,15901,1
5259,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15902,15902,1
5260,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15903,15903,1
5261,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15904,15905,2
5262,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15906,15906,1
5263,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15907,15907,1
5264,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15908,15908,1
5265,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15909,15919,11
5266,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15920,15920,1
5267,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15921,15943,23
5268,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15944,15944,1
5269,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15945,15947,3
5270,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15948,15948,1
5271,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,15949,15954,6
5272,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,15955,15958,4
5273,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15959,15959,1
5274,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,15960,15960,1
5275,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15961,15971,11
5276,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15972,15977,6
5277,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15978,15978,1
5278,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15979,15979,1
5279,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15980,15994,15
5280,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,15995,15998,4
5281,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,15999,15999,1
5282,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16000,16004,5
5283,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16005,16016,12
5284,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16017,16017,1
5285,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16018,16018,1
5286,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,16019,16020,2
5287,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,16021,16021,1
5288,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,16022,16022,1
5289,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16023,16025,3
5290,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,16026,16026,1
5291,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16027,16028,2
5292,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16029,16030,2
5293,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16031,16032,2
5294,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,16033,16033,1
5295,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16034,16040,7
5296,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,16041,16041,1
5297,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16042,16043,2
5298,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,16044,16044,1
5299,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16045,16045,1
5300,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16046,16046,1
5301,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,16047,16047,1
5302,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16048,16048,1
5303,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16049,16049,1
5304,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16050,16051,2
5305,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,16052,16052,1
5306,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16053,16053,1
5307,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16054,16054,1
5308,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,16055,16055,1
5309,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16056,16056,1
5310,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,16057,16058,2
5311,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16059,16060,2
5312,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16061,16062,2
5313,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16063,16068,6
5314,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16069,16069,1
5315,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16070,16070,1
5316,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16071,16072,2
5317,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,16073,16075,3
5318,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16076,16077,2
5319,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,16078,16078,1
5320,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16079,16079,1
5321,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16080,16084,5
5322,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,16085,16085,1
5323,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16086,16090,5
5324,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,16091,16091,1
5325,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16092,16093,2
5326,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,16094,16094,1
5327,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16095,16095,1
5328,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16096,16099,4
5329,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_0,16100,16100,1
5330,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16101,16115,15
5331,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16116,16116,1
5332,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,16117,16118,2
5333,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16119,16121,3
5334,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,16122,16122,1
5335,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,16123,16123,1
5336,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16124,16130,7
5337,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,16131,16131,1
5338,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16132,16138,7
5339,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,16139,16144,6
5340,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,16145,16145,1
5341,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16146,16147,2
5342,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,16148,16148,1
5343,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16149,16150,2
5344,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16151,16160,10
5345,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16161,16163,3
5346,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16164,16169,6
5347,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,16170,16178,9
5348,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,16179,16179,1
