cause,effect,start,end,duration
c_0,a_1,39011,39011,1
c_0,g_1,39012,39037,26
c_0,a_1,39038,39038,1
c_0,g_1,39039,39041,3
g_0,y_1,39042,39043,2
g_0,j_1,39044,39044,1
g_0,y_1,39045,39051,7
g_0,j_1,39052,39052,1
g_0,y_1,39053,39061,9
c_0,s_1,39062,39073,12
c_0,a_1,39074,39074,1
c_0,s_1,39075,39075,1
c_0,a_1,39076,39076,1
c_0,s_1,39077,39085,9
e_0,s_1,39086,39092,7
e_0,q_1,39093,39093,1
e_0,s_1,39094,39105,12
e_0,q_1,39106,39106,1
j_0,l_1,39107,39126,20
j_0,g_1,39127,39127,1
j_0,l_1,39128,39128,1
c_0,d_1,39129,39130,2
c_0,a_1,39131,39131,1
c_0,d_1,39132,39136,5
c_0,a_1,39137,39137,1
c_0,d_1,39138,39142,5
c_0,a_1,39143,39143,1
c_0,d_1,39144,39145,2
c_0,a_1,39146,39146,1
c_0,d_1,39147,39161,15
l_0,v_1,39162,39185,24
l_0,o_1,39186,39186,1
l_0,v_1,39187,39190,4
l_0,o_1,39191,39191,1
l_0,v_1,39192,39195,4
t_0,x_1,39196,39196,1
t_0,o_1,39197,39212,16
t_0,x_1,39213,39213,1
t_0,o_1,39214,39220,7
t_0,x_1,39221,39221,1
t_0,o_1,39222,39222,1
j_0,w_1,39223,39234,12
j_0,g_1,39235,39235,1
j_0,w_1,39236,39238,3
j_0,g_1,39239,39239,1
j_0,w_1,39240,39260,21
g_0,v_1,39261,39282,22
g_0,j_1,39283,39283,1
g_0,v_1,39284,39292,9
d_0,n_1,39293,39301,9
d_0,i_1,39302,39303,2
d_0,n_1,39304,39317,14
y_0,p_1,39318,39320,3
y_0,k_1,39321,39321,1
y_0,p_1,39322,39330,9
y_0,k_1,39331,39332,2
y_0,p_1,39333,39345,13
y_0,k_1,39346,39346,1
y_0,p_1,39347,39355,9
w_0,d_1,39356,39359,4
w_0,b_1,39360,39360,1
w_0,d_1,39361,39375,15
w_0,b_1,39376,39376,1
w_0,d_1,39377,39389,13
v_0,d_1,39390,39398,9
v_0,e_1,39399,39399,1
v_0,d_1,39400,39402,3
v_0,e_1,39403,39403,1
v_0,d_1,39404,39407,4
v_0,e_1,39408,39408,1
v_0,d_1,39409,39412,4
j_0,j_1,39413,39417,5
j_0,g_1,39418,39418,1
j_0,j_1,39419,39434,16
j_0,g_1,39435,39435,1
j_0,j_1,39436,39437,2
j_0,g_1,39438,39438,1
j_0,j_1,39439,39444,6
y_0,n_1,39445,39464,20
y_0,k_1,39465,39465,1
y_0,n_1,39466,39483,18
k_0,s_1,39484,39491,8
k_0,w_1,39492,39492,1
k_0,s_1,39493,39499,7
k_0,w_1,39500,39500,1
k_0,s_1,39501,39519,19
k_0,w_1,39520,39520,1
k_0,s_1,39521,39523,3
z_0,e_1,39524,39525,2
z_0,y_1,39526,39526,1
z_0,e_1,39527,39548,22
h_0,s_1,39549,39550,2
h_0,f_1,39551,39551,1
h_0,s_1,39552,39573,22
h_0,f_1,39574,39574,1
h_0,s_1,39575,39577,3
a_0,w_1,39578,39613,36
a_0,m_1,39614,39614,1
z_0,h_1,39615,39623,9
z_0,y_1,39624,39624,1
z_0,h_1,39625,39628,4
z_0,y_1,39629,39629,1
z_0,h_1,39630,39641,12
z_0,y_1,39642,39642,1
z_0,h_1,39643,39645,3
y_0,k_1,39646,39676,31
n_0,b_1,39677,39686,10
n_0,p_1,39687,39687,1
n_0,b_1,39688,39702,15
a_0,t_1,39703,39716,14
a_0,m_1,39717,39717,1
a_0,t_1,39718,39722,5
k_0,y_1,39723,39741,19
k_0,w_1,39742,39742,1
k_0,y_1,39743,39744,2
k_0,w_1,39745,39745,1
k_0,y_1,39746,39746,1
k_0,w_1,39747,39747,1
k_0,y_1,39748,39761,14
u_0,r_1,39762,39775,14
u_0,u_1,39776,39776,1
u_0,r_1,39777,39797,21
u_0,u_1,39798,39798,1
u_0,r_1,39799,39801,3
a_0,p_1,39802,39803,2
a_0,m_1,39804,39804,1
a_0,p_1,39805,39826,22
a_0,m_1,39827,39827,1
a_0,p_1,39828,39830,3
a_0,m_1,39831,39831,1
a_0,p_1,39832,39839,8
m_0,j_1,39840,39852,13
m_0,v_1,39853,39853,1
m_0,j_1,39854,39855,2
m_0,v_1,39856,39856,1
m_0,j_1,39857,39866,10
m_0,v_1,39867,39867,1
m_0,j_1,39868,39868,1
u_0,r_1,39869,39869,1
u_0,u_1,39870,39870,1
u_0,r_1,39871,39882,12
u_0,u_1,39883,39883,1
u_0,r_1,39884,39887,4
u_0,u_1,39888,39888,1
u_0,r_1,39889,39895,7
a_0,d_1,39896,39903,8
a_0,m_1,39904,39904,1
a_0,d_1,39905,39919,15
a_0,m_1,39920,39921,2
a_0,d_1,39922,39925,4
d_0,n_1,39926,39927,2
d_0,i_1,39928,39928,1
d_0,n_1,39929,39943,15
d_0,i_1,39944,39944,1
d_0,n_1,39945,39949,5
d_0,i_1,39950,39950,1
d_0,n_1,39951,39951,1
m_0,w_1,39952,39955,4
m_0,v_1,39956,39956,1
m_0,w_1,39957,39957,1
m_0,v_1,39958,39958,1
m_0,w_1,39959,39970,12
m_0,v_1,39971,39971,1
m_0,w_1,39972,39985,14
u_0,l_1,39986,39995,10
u_0,u_1,39996,39996,1
u_0,l_1,39997,40005,9
u_0,u_1,40006,40006,1
u_0,l_1,40007,40023,17
d_0,w_1,40024,40024,1
d_0,i_1,40025,40025,1
d_0,w_1,40026,40027,2
d_0,i_1,40028,40028,1
d_0,w_1,40029,40042,14
d_0,i_1,40043,40043,1
d_0,w_1,40044,40055,12
m_0,m_1,40056,40073,18
m_0,v_1,40074,40074,1
m_0,m_1,40075,40079,5
m_0,v_1,40080,40080,1
m_0,m_1,40081,40092,12
w_0,l_1,40093,40100,8
w_0,b_1,40101,40101,1
w_0,l_1,40102,40114,13
w_0,b_1,40115,40115,1
w_0,l_1,40116,40132,17
f_0,n_1,40133,40136,4
f_0,h_1,40137,40137,1
f_0,n_1,40138,40143,6
f_0,h_1,40144,40144,1
f_0,n_1,40145,40147,3
f_0,h_1,40148,40148,1
f_0,n_1,40149,40155,7
z_0,o_1,40156,40163,8
z_0,y_1,40164,40164,1
z_0,o_1,40165,40175,11
z_0,y_1,40176,40176,1
z_0,o_1,40177,40183,7
n_0,x_1,40184,40203,20
n_0,p_1,40204,40204,1
n_0,x_1,40205,40213,9
m_0,z_1,40214,40230,17
m_0,v_1,40231,40231,1
m_0,z_1,40232,40234,3
m_0,v_1,40235,40235,1
m_0,z_1,40236,40237,2
m_0,v_1,40238,40238,1
m_0,z_1,40239,40241,3
m_0,v_1,40242,40242,1
m_0,z_1,40243,40251,9
b_0,z_1,40252,40260,9
b_0,r_1,40261,40261,1
b_0,z_1,40262,40271,10
b_0,r_1,40272,40272,1
b_0,z_1,40273,40275,3
b_0,r_1,40276,40276,1
b_0,z_1,40277,40283,7
b_0,r_1,40284,40284,1
b_0,z_1,40285,40285,1
s_0,z_1,40286,40306,21
j_0,i_1,40307,40310,4
j_0,g_1,40311,40311,1
j_0,i_1,40312,40312,1
j_0,g_1,40313,40313,1
j_0,i_1,40314,40331,18
j_0,g_1,40332,40332,1
j_0,i_1,40333,40336,4
d_0,n_1,40337,40351,15
d_0,i_1,40352,40352,1
d_0,n_1,40353,40358,6
d_0,i_1,40359,40359,1
d_0,n_1,40360,40372,13
d_0,i_1,40373,40373,1
d_0,n_1,40374,40374,1
d_0,i_1,40375,40375,1
d_0,n_1,40376,40376,1
h_0,y_1,40377,40382,6
h_0,f_1,40383,40383,1
h_0,y_1,40384,40388,5
h_0,f_1,40389,40389,1
h_0,y_1,40390,40403,14
h_0,f_1,40404,40404,1
h_0,y_1,40405,40410,6
m_0,o_1,40411,40424,14
m_0,v_1,40425,40425,1
m_0,o_1,40426,40431,6
g_0,x_1,40432,40441,10
g_0,j_1,40442,40442,1
g_0,x_1,40443,40443,1
g_0,j_1,40444,40444,1
g_0,x_1,40445,40457,13
g_0,j_1,40458,40458,1
g_0,x_1,40459,40462,4
w_0,q_1,40463,40464,2
w_0,b_1,40465,40465,1
w_0,q_1,40466,40477,12
w_0,b_1,40478,40478,1
w_0,q_1,40479,40484,6
i_0,u_1,40485,40490,6
i_0,d_1,40491,40491,1
i_0,u_1,40492,40492,1
i_0,d_1,40493,40493,1
i_0,u_1,40494,40515,22
i_0,d_1,40516,40516,1
i_0,u_1,40517,40519,3
f_0,b_1,40520,40523,4
f_0,h_1,40524,40524,1
f_0,b_1,40525,40547,23
j_0,d_1,40548,40562,15
j_0,g_1,40563,40563,1
j_0,d_1,40564,40569,6
j_0,g_1,40570,40570,1
j_0,d_1,40571,40575,5
q_0,h_1,40576,40587,12
q_0,l_1,40588,40588,1
q_0,h_1,40589,40591,3
q_0,l_1,40592,40592,1
q_0,h_1,40593,40598,6
q_0,l_1,40599,40599,1
q_0,h_1,40600,40604,5
e_0,h_1,40605,40605,1
e_0,q_1,40606,40607,2
e_0,h_1,40608,40635,28
e_0,q_1,40636,40636,1
e_0,h_1,40637,40637,1
p_0,a_1,40638,40640,3
p_0,n_1,40641,40641,1
p_0,a_1,40642,40670,29
h_0,c_1,40671,40688,18
h_0,f_1,40689,40689,1
h_0,c_1,40690,40694,5
g_0,s_1,40695,40709,15
g_0,j_1,40710,40710,1
g_0,s_1,40711,40715,5
g_0,j_1,40716,40716,1
g_0,s_1,40717,40732,16
w_0,s_1,40733,40752,20
w_0,b_1,40753,40753,1
w_0,s_1,40754,40754,1
v_0,z_1,40755,40759,5
v_0,e_1,40760,40760,1
v_0,z_1,40761,40775,15
c_0,w_1,40776,40777,2
c_0,a_1,40778,40778,1
c_0,w_1,40779,40785,7
c_0,a_1,40786,40786,1
c_0,w_1,40787,40792,6
c_0,a_1,40793,40793,1
c_0,w_1,40794,40797,4
c_0,a_1,40798,40798,1
c_0,w_1,40799,40808,10
o_0,a_1,40809,40810,2
o_0,c_1,40811,40811,1
o_0,a_1,40812,40830,19
d_0,c_1,40831,40839,9
d_0,i_1,40840,40840,1
d_0,c_1,40841,40845,5
d_0,i_1,40846,40846,1
d_0,c_1,40847,40853,7
d_0,i_1,40854,40854,1
d_0,c_1,40855,40860,6
d_0,i_1,40861,40861,1
d_0,c_1,40862,40868,7
b_0,c_1,40869,40896,28
b_0,r_1,40897,40898,2
b_0,c_1,40899,40902,4
b_0,r_1,40903,40903,1
b_0,c_1,40904,40906,3
f_0,h_1,40907,40907,1
f_0,y_1,40908,40939,32
f_0,h_1,40940,40941,2
f_0,y_1,40942,40944,3
p_0,r_1,40945,40968,24
p_0,n_1,40969,40969,1
p_0,r_1,40970,40979,10
u_0,w_1,40980,40981,2
u_0,u_1,40982,40982,1
u_0,w_1,40983,41002,20
u_0,u_1,41003,41003,1
u_0,w_1,41004,41006,3
u_0,u_1,41007,41007,1
g_0,j_1,41008,41008,1
g_0,n_1,41009,41041,33
l_0,r_1,41042,41064,23
l_0,o_1,41065,41066,2
l_0,r_1,41067,41070,4
x_0,g_1,41071,41076,6
x_0,s_1,41077,41077,1
x_0,g_1,41078,41080,3
x_0,s_1,41081,41081,1
x_0,g_1,41082,41086,5
x_0,s_1,41087,41087,1
x_0,g_1,41088,41106,19
c_0,j_1,41107,41112,6
c_0,a_1,41113,41113,1
c_0,j_1,41114,41129,16
b_0,j_1,41130,41163,34
b_0,r_1,41164,41164,1
o_0,m_1,41165,41174,10
o_0,c_1,41175,41175,1
o_0,m_1,41176,41180,5
o_0,c_1,41181,41181,1
o_0,m_1,41182,41190,9
o_0,c_1,41191,41191,1
o_0,m_1,41192,41194,3
u_0,v_1,41195,41196,2
u_0,u_1,41197,41197,1
u_0,v_1,41198,41220,23
u_0,u_1,41221,41221,1
u_0,v_1,41222,41230,9
s_0,z_1,41231,41231,1
s_0,j_1,41232,41253,22
s_0,z_1,41254,41254,1
s_0,j_1,41255,41256,2
q_0,v_1,41257,41275,19
q_0,l_1,41276,41276,1
q_0,v_1,41277,41282,6
a_0,k_1,41283,41300,18
a_0,m_1,41301,41301,1
a_0,k_1,41302,41314,13
n_0,m_1,41315,41316,2
n_0,p_1,41317,41317,1
n_0,m_1,41318,41339,22
n_0,p_1,41340,41340,1
n_0,m_1,41341,41349,9
d_0,w_1,41350,41351,2
d_0,i_1,41352,41352,1
d_0,w_1,41353,41364,12
d_0,i_1,41365,41365,1
d_0,w_1,41366,41370,5
g_0,b_1,41371,41377,7
g_0,j_1,41378,41378,1
g_0,b_1,41379,41379,1
g_0,j_1,41380,41380,1
g_0,b_1,41381,41384,4
g_0,j_1,41385,41385,1
g_0,b_1,41386,41388,3
g_0,j_1,41389,41389,1
g_0,b_1,41390,41404,15
d_0,k_1,41405,41407,3
d_0,i_1,41408,41408,1
d_0,k_1,41409,41414,6
d_0,i_1,41415,41415,1
d_0,k_1,41416,41424,9
d_0,i_1,41425,41425,1
d_0,k_1,41426,41427,2
o_0,t_1,41428,41438,11
o_0,c_1,41439,41439,1
o_0,t_1,41440,41443,4
o_0,c_1,41444,41444,1
o_0,t_1,41445,41450,6
o_0,c_1,41451,41451,1
o_0,t_1,41452,41456,5
m_0,u_1,41457,41467,11
m_0,v_1,41468,41468,1
m_0,u_1,41469,41476,8
c_0,a_1,41477,41477,1
c_0,u_1,41478,41494,17
c_0,a_1,41495,41495,1
c_0,u_1,41496,41502,7
a_0,m_1,41503,41503,1
a_0,d_1,41504,41515,12
a_0,m_1,41516,41516,1
a_0,d_1,41517,41533,17
e_0,y_1,41534,41539,6
e_0,q_1,41540,41540,1
e_0,y_1,41541,41552,12
e_0,q_1,41553,41553,1
e_0,y_1,41554,41564,11
i_0,z_1,41565,41571,7
i_0,d_1,41572,41572,1
i_0,z_1,41573,41583,11
i_0,d_1,41584,41584,1
i_0,z_1,41585,41590,6
i_0,d_1,41591,41591,1
i_0,z_1,41592,41597,6
m_0,k_1,41598,41615,18
m_0,v_1,41616,41616,1
m_0,k_1,41617,41628,12
m_0,v_1,41629,41629,1
m_0,k_1,41630,41637,8
v_0,r_1,41638,41643,6
v_0,e_1,41644,41644,1
v_0,r_1,41645,41670,26
v_0,e_1,41671,41671,1
v_0,r_1,41672,41672,1
v_0,e_1,41673,41673,1
m_0,r_1,41674,41691,18
m_0,v_1,41692,41692,1
m_0,r_1,41693,41697,5
z_0,l_1,41698,41705,8
z_0,y_1,41706,41706,1
z_0,l_1,41707,41733,27
z_0,y_1,41734,41734,1
z_0,l_1,41735,41737,3
t_0,s_1,41738,41745,8
t_0,x_1,41746,41746,1
t_0,s_1,41747,41755,9
t_0,x_1,41756,41756,1
t_0,s_1,41757,41764,8
t_0,x_1,41765,41765,1
t_0,s_1,41766,41768,3
t_0,x_1,41769,41769,1
t_0,s_1,41770,41770,1
v_0,i_1,41771,41799,29
v_0,e_1,41800,41800,1
v_0,i_1,41801,41802,2
q_0,l_1,41803,41803,1
q_0,m_1,41804,41832,29
t_0,s_1,41833,41843,11
t_0,x_1,41844,41844,1
t_0,s_1,41845,41852,8
k_0,y_1,41853,41859,7
k_0,w_1,41860,41860,1
k_0,y_1,41861,41869,9
k_0,w_1,41870,41870,1
k_0,y_1,41871,41874,4
u_0,n_1,41875,41875,1
u_0,u_1,41876,41876,1
u_0,n_1,41877,41879,3
u_0,u_1,41880,41880,1
u_0,n_1,41881,41897,17
u_0,u_1,41898,41898,1
u_0,n_1,41899,41914,16
h_0,o_1,41915,41919,5
h_0,f_1,41920,41920,1
h_0,o_1,41921,41952,32
u_0,i_1,41953,41953,1
u_0,u_1,41954,41954,1
u_0,i_1,41955,41987,33
z_0,q_1,41988,42000,13
z_0,y_1,42001,42001,1
z_0,q_1,42002,42006,5
z_0,y_1,42007,42007,1
z_0,q_1,42008,42012,5
z_0,y_1,42013,42013,1
z_0,q_1,42014,42021,8
z_0,y_1,42022,42022,1
z_0,q_1,42023,42025,3
p_0,g_1,42026,42053,28
p_0,n_1,42054,42054,1
p_0,g_1,42055,42061,7
x_0,s_1,42062,42064,3
x_0,n_1,42065,42077,13
x_0,s_1,42078,42078,1
x_0,n_1,42079,42101,23
z_0,s_1,42102,42119,18
z_0,y_1,42120,42120,1
z_0,s_1,42121,42124,4
z_0,y_1,42125,42125,1
z_0,s_1,42126,42127,2
z_0,y_1,42128,42128,1
z_0,s_1,42129,42129,1
f_0,g_1,42130,42133,4
f_0,h_1,42134,42134,1
f_0,g_1,42135,42139,5
f_0,h_1,42140,42140,1
f_0,g_1,42141,42155,15
s_0,f_1,42156,42158,3
s_0,z_1,42159,42159,1
s_0,f_1,42160,42176,17
s_0,z_1,42177,42177,1
s_0,f_1,42178,42178,1
s_0,z_1,42179,42179,1
s_0,f_1,42180,42185,6
w_0,b_1,42186,42186,1
w_0,r_1,42187,42188,2
w_0,b_1,42189,42189,1
w_0,r_1,42190,42211,22
b_0,f_1,42212,42219,8
b_0,r_1,42220,42220,1
b_0,f_1,42221,42235,15
b_0,r_1,42236,42236,1
b_0,f_1,42237,42241,5
o_0,t_1,42242,42243,2
o_0,c_1,42244,42244,1
o_0,t_1,42245,42272,28
f_0,b_1,42273,42292,20
f_0,h_1,42293,42293,1
f_0,b_1,42294,42301,8
m_0,a_1,42302,42311,10
m_0,v_1,42312,42312,1
m_0,a_1,42313,42325,13
m_0,v_1,42326,42327,2
m_0,a_1,42328,42336,9
m_0,v_1,42337,42337,1
f_0,s_1,42338,42341,4
f_0,h_1,42342,42342,1
f_0,s_1,42343,42348,6
f_0,h_1,42349,42349,1
f_0,s_1,42350,42358,9
f_0,h_1,42359,42359,1
f_0,s_1,42360,42368,9
j_0,v_1,42369,42372,4
j_0,g_1,42373,42373,1
j_0,v_1,42374,42382,9
j_0,g_1,42383,42383,1
j_0,v_1,42384,42393,10
j_0,g_1,42394,42394,1
y_0,b_1,42395,42403,9
y_0,k_1,42404,42404,1
y_0,b_1,42405,42415,11
a_0,m_1,42416,42455,40
z_0,l_1,42456,42480,25
z_0,y_1,42481,42481,1
z_0,l_1,42482,42483,2
f_0,e_1,42484,42504,21
f_0,h_1,42505,42505,1
f_0,e_1,42506,42513,8
f_0,h_1,42514,42514,1
f_0,e_1,42515,42515,1
d_0,q_1,42516,42520,5
d_0,i_1,42521,42521,1
d_0,q_1,42522,42539,18
t_0,a_1,42540,42568,29
t_0,x_1,42569,42569,1
t_0,a_1,42570,42574,5
c_0,n_1,42575,42580,6
c_0,a_1,42581,42581,1
c_0,n_1,42582,42604,23
l_0,s_1,42605,42636,32
l_0,o_1,42637,42637,1
l_0,s_1,42638,42639,2
r_0,e_1,42640,42652,13
r_0,t_1,42653,42653,1
r_0,e_1,42654,42654,1
r_0,t_1,42655,42655,1
r_0,e_1,42656,42665,10
d_0,c_1,42666,42673,8
d_0,i_1,42674,42674,1
d_0,c_1,42675,42678,4
d_0,i_1,42679,42679,1
d_0,c_1,42680,42687,8
d_0,i_1,42688,42688,1
q_0,y_1,42689,42702,14
q_0,l_1,42703,42703,1
q_0,y_1,42704,42712,9
t_0,a_1,42713,42735,23
t_0,x_1,42736,42736,1
t_0,a_1,42737,42737,1
t_0,x_1,42738,42738,1
t_0,a_1,42739,42744,6
l_0,r_1,42745,42770,26
l_0,o_1,42771,42771,1
l_0,r_1,42772,42773,2
g_0,y_1,42774,42779,6
g_0,j_1,42780,42780,1
g_0,y_1,42781,42789,9
g_0,j_1,42790,42790,1
g_0,y_1,42791,42795,5
g_0,j_1,42796,42796,1
o_0,i_1,42797,42811,15
o_0,c_1,42812,42812,1
o_0,i_1,42813,42822,10
o_0,c_1,42823,42823,1
o_0,i_1,42824,42824,1
o_0,c_1,42825,42825,1
o_0,i_1,42826,42829,4
i_0,h_1,42830,42830,1
i_0,d_1,42831,42831,1
i_0,h_1,42832,42837,6
i_0,d_1,42838,42838,1
i_0,h_1,42839,42846,8
i_0,d_1,42847,42847,1
i_0,h_1,42848,42852,5
b_0,v_1,42853,42870,18
b_0,r_1,42871,42871,1
b_0,v_1,42872,42880,9
m_0,u_1,42881,42902,22
m_0,v_1,42903,42903,1
m_0,u_1,42904,42905,2
m_0,v_1,42906,42906,1
m_0,u_1,42907,42915,9
v_0,k_1,42916,42942,27
v_0,e_1,42943,42944,2
v_0,k_1,42945,42950,6
y_0,j_1,42951,42958,8
y_0,k_1,42959,42959,1
y_0,j_1,42960,42979,20
w_0,h_1,42980,42987,8
w_0,b_1,42988,42988,1
w_0,h_1,42989,43008,20
f_0,n_1,43009,43009,1
f_0,h_1,43010,43010,1
f_0,n_1,43011,43012,2
f_0,h_1,43013,43013,1
f_0,n_1,43014,43037,24
h_0,e_1,43038,43040,3
h_0,f_1,43041,43041,1
h_0,e_1,43042,43071,30
n_0,z_1,43072,43077,6
n_0,p_1,43078,43078,1
n_0,z_1,43079,43094,16
e_0,b_1,43095,43098,4
e_0,q_1,43099,43099,1
e_0,b_1,43100,43111,12
e_0,q_1,43112,43113,2
e_0,b_1,43114,43121,8
u_0,p_1,43122,43123,2
u_0,u_1,43124,43124,1
u_0,p_1,43125,43140,16
u_0,u_1,43141,43141,1
e_0,p_1,43142,43153,12
e_0,q_1,43154,43154,1
e_0,p_1,43155,43161,7
o_0,q_1,43162,43187,26
o_0,c_1,43188,43188,1
o_0,q_1,43189,43196,8
s_0,r_1,43197,43209,13
s_0,z_1,43210,43210,1
s_0,r_1,43211,43216,6
s_0,z_1,43217,43217,1
s_0,r_1,43218,43218,1
l_0,g_1,43219,43222,4
l_0,o_1,43223,43223,1
l_0,g_1,43224,43235,12
l_0,o_1,43236,43236,1
l_0,g_1,43237,43238,2
l_0,o_1,43239,43239,1
l_0,g_1,43240,43241,2
o_0,a_1,43242,43268,27
o_0,c_1,43269,43269,1
o_0,a_1,43270,43275,6
k_0,p_1,43276,43278,3
k_0,w_1,43279,43279,1
k_0,p_1,43280,43293,14
k_0,w_1,43294,43294,1
k_0,p_1,43295,43299,5
m_0,s_1,43300,43312,13
m_0,v_1,43313,43313,1
m_0,s_1,43314,43325,12
p_0,a_1,43326,43332,7
p_0,n_1,43333,43333,1
p_0,a_1,43334,43339,6
p_0,n_1,43340,43340,1
p_0,a_1,43341,43354,14
p_0,n_1,43355,43355,1
p_0,a_1,43356,43358,3
v_0,r_1,43359,43362,4
v_0,e_1,43363,43363,1
v_0,r_1,43364,43395,32
v_0,e_1,43396,43396,1
v_0,r_1,43397,43398,2
f_0,c_1,43399,43400,2
f_0,h_1,43401,43401,1
f_0,c_1,43402,43425,24
f_0,h_1,43426,43426,1
f_0,c_1,43427,43435,9
f_0,h_1,43436,43436,1
g_0,j_1,43437,43437,1
g_0,q_1,43438,43454,17
g_0,j_1,43455,43455,1
g_0,q_1,43456,43462,7
g_0,j_1,43463,43463,1
g_0,q_1,43464,43465,2
b_0,w_1,43466,43483,18
b_0,r_1,43484,43484,1
b_0,w_1,43485,43498,14
u_0,l_1,43499,43506,8
u_0,u_1,43507,43508,2
u_0,l_1,43509,43510,2
u_0,u_1,43511,43511,1
u_0,l_1,43512,43525,14
u_0,u_1,43526,43526,1
u_0,l_1,43527,43529,3
o_0,q_1,43530,43534,5
o_0,c_1,43535,43535,1
o_0,q_1,43536,43548,13
o_0,c_1,43549,43549,1
o_0,q_1,43550,43562,13
d_0,t_1,43563,43591,29
d_0,i_1,43592,43592,1
d_0,t_1,43593,43599,7
y_0,k_1,43600,43600,1
y_0,m_1,43601,43622,22
a_0,f_1,43623,43623,1
a_0,m_1,43624,43624,1
a_0,f_1,43625,43627,3
a_0,m_1,43628,43629,2
a_0,f_1,43630,43642,13
a_0,m_1,43643,43643,1
a_0,f_1,43644,43657,14
i_0,b_1,43658,43662,5
i_0,d_1,43663,43663,1
i_0,b_1,43664,43669,6
i_0,d_1,43670,43670,1
i_0,b_1,43671,43677,7
i_0,d_1,43678,43678,1
i_0,b_1,43679,43685,7
s_0,t_1,43686,43705,20
s_0,z_1,43706,43706,1
s_0,t_1,43707,43715,9
r_0,v_1,43716,43725,10
r_0,t_1,43726,43726,1
r_0,v_1,43727,43733,7
r_0,t_1,43734,43734,1
r_0,v_1,43735,43737,3
r_0,t_1,43738,43738,1
r_0,v_1,43739,43743,5
z_0,n_1,43744,43761,18
z_0,y_1,43762,43762,1
z_0,n_1,43763,43764,2
g_0,r_1,43765,43778,14
g_0,j_1,43779,43779,1
g_0,r_1,43780,43785,6
q_0,q_1,43786,43791,6
q_0,l_1,43792,43792,1
q_0,q_1,43793,43794,2
q_0,l_1,43795,43795,1
q_0,q_1,43796,43825,30
t_0,n_1,43826,43834,9
t_0,x_1,43835,43835,1
t_0,n_1,43836,43849,14
t_0,x_1,43850,43850,1
t_0,n_1,43851,43853,3
t_0,x_1,43854,43855,2
t_0,n_1,43856,43856,1
e_0,d_1,43857,43863,7
e_0,q_1,43864,43864,1
e_0,d_1,43865,43866,2
e_0,q_1,43867,43867,1
e_0,d_1,43868,43883,16
e_0,q_1,43884,43884,1
d_0,d_1,43885,43888,4
d_0,i_1,43889,43889,1
d_0,d_1,43890,43891,2
d_0,i_1,43892,43892,1
d_0,d_1,43893,43896,4
d_0,i_1,43897,43897,1
d_0,d_1,43898,43900,3
d_0,i_1,43901,43901,1
d_0,d_1,43902,43922,21
z_0,b_1,43923,43943,21
z_0,y_1,43944,43944,1
z_0,b_1,43945,43950,6
z_0,y_1,43951,43951,1
z_0,b_1,43952,43957,6
n_0,h_1,43958,43963,6
n_0,p_1,43964,43964,1
n_0,h_1,43965,43966,2
n_0,p_1,43967,43967,1
n_0,h_1,43968,43985,18
n_0,p_1,43986,43986,1
n_0,h_1,43987,43988,2
p_0,n_1,43989,43989,1
p_0,v_1,43990,43993,4
p_0,n_1,43994,43994,1
p_0,v_1,43995,44003,9
p_0,n_1,44004,44004,1
p_0,v_1,44005,44019,15
p_0,n_1,44020,44020,1
p_0,v_1,44021,44022,2
t_0,y_1,44023,44033,11
t_0,x_1,44034,44034,1
t_0,y_1,44035,44043,9
t_0,x_1,44044,44044,1
t_0,y_1,44045,44057,13
t_0,x_1,44058,44058,1
t_0,y_1,44059,44059,1
f_0,j_1,44060,44081,22
f_0,h_1,44082,44082,1
f_0,j_1,44083,44086,4
f_0,h_1,44087,44087,1
f_0,j_1,44088,44091,4
o_0,y_1,44092,44109,18
o_0,c_1,44110,44110,1
o_0,y_1,44111,44115,5
o_0,c_1,44116,44116,1
o_0,y_1,44117,44117,1
o_0,c_1,44118,44118,1
o_0,y_1,44119,44121,3
m_0,y_1,44122,44124,3
m_0,v_1,44125,44125,1
m_0,y_1,44126,44141,16
m_0,v_1,44142,44142,1
m_0,y_1,44143,44161,19
u_0,b_1,44162,44171,10
u_0,u_1,44172,44172,1
u_0,b_1,44173,44183,11
u_0,u_1,44184,44184,1
u_0,b_1,44185,44196,12
l_0,o_1,44197,44197,1
l_0,u_1,44198,44202,5
l_0,o_1,44203,44203,1
l_0,u_1,44204,44205,2
l_0,o_1,44206,44206,1
l_0,u_1,44207,44219,13
l_0,o_1,44220,44220,1
l_0,u_1,44221,44231,11
b_0,i_1,44232,44261,30
b_0,r_1,44262,44262,1
b_0,i_1,44263,44267,5
f_0,n_1,44268,44275,8
f_0,h_1,44276,44276,1
f_0,n_1,44277,44280,4
f_0,h_1,44281,44281,1
f_0,n_1,44282,44282,1
f_0,h_1,44283,44283,1
f_0,n_1,44284,44296,13
l_0,a_1,44297,44322,26
l_0,o_1,44323,44323,1
l_0,a_1,44324,44325,2
l_0,o_1,44326,44326,1
l_0,a_1,44327,44333,7
a_0,m_1,44334,44334,1
a_0,v_1,44335,44346,12
a_0,m_1,44347,44347,1
a_0,v_1,44348,44353,6
a_0,m_1,44354,44354,1
a_0,v_1,44355,44359,5
b_0,k_1,44360,44368,9
b_0,r_1,44369,44369,1
b_0,k_1,44370,44382,13
b_0,r_1,44383,44383,1
